E_keV,dNdE,unc,,,,
6622,0.000138288,0.0000000748651,,,,
6665,0.000138041,0.0000000717597,,,,
6708,0.000137772,0.0000000686128,,,,
6751,0.000137481,0.0000000654255,,,,
6794,0.000137168,0.0000000621986,,,,
6837,0.000136833,0.000000058933,,,,
6880,0.000136476,0.0000000556298,,,,
6923,0.000136096,0.0000000522898,,,,
6966,0.000135695,0.0000000489141,,,,
7009,0.000135272,0.0000000455037,,,,
7052,0.000134828,0.0000000420595,,,,
7095,0.000134362,0.0000000385828,,,,
7138,0.000133875,0.0000000350745,,,,
7181,0.000133367,0.0000000315357,,,,
7224,0.000132837,0.0000000279676,,,,
7267,0.000132287,0.0000000243712,,,,
7310,0.000131715,0.0000000207478,,,,
7353,0.000131123,0.0000000170984,,,,
7396,0.000130511,0.0000000134243,,,,
7439,0.000129878,0.00000000972674,,,,
7482,0.000129225,0.00000000600687,,,,
7525,0.000128552,0.00000000226598,,,,
7568,0.000127859,0.00000000202029,,,,
7611,0.000127146,0.00000000581039,,,,
7654,0.000126414,0.00000000961752,,,,
7697,0.000125663,0.0000000134404,,,,
7740,0.000124893,0.0000000172775,,,,
7783,0.000124103,0.0000000211277,,,,
7826,0.000123296,0.0000000249895,,,,
7869,0.000122469,0.0000000288614,,,,
7912,0.000121625,0.000000032742,,,,
7955,0.000120762,0.00000003663,,,,
7998,0.000119882,0.0000000405238,,,,
8041,0.000118984,0.0000000444219,,,,
8084,0.000118068,0.0000000483228,,,,
8127,0.000117136,0.000000052225,,,,
8170,0.000116187,0.000000056127,,,,
8213,0.000115221,0.0000000600272,,,,
8256,0.000114239,0.0000000639239,,,,
8299,0.000113241,0.0000000678157,,,,
8342,0.000112228,0.0000000717008,,,,
8385,0.000111199,0.0000000755776,,,,
8428,0.000110154,0.0000000794445,,,,
8471,0.000109095,0.0000000832998,,,,
8514,0.000108021,0.0000000871417,,,,
8557,0.000106933,0.0000000909686,,,,
8600,0.000105831,0.0000000947787,,,,
8643,0.000104715,0.0000000985703,,,,
8686,0.000103586,0.000000102342,,,,
8729,0.000102444,0.000000106091,,,,
8772,0.000101289,0.000000109816,,,,
8815,0.000100122,0.000000113516,,,,
8858,0.0000989425,0.000000117187,,,,
8901,0.0000977515,0.00000012083,,,,
8944,0.0000965491,0.000000124441,,,,
8987,0.0000953357,0.000000128019,,,,
9030,0.0000941116,0.000000131561,,,,
9073,0.0000928773,0.000000135067,,,,
9116,0.0000916331,0.000000138533,,,,
9159,0.0000903793,0.000000141958,,,,
9202,0.0000891163,0.00000014534,,,,
9245,0.0000878446,0.000000148677,,,,
9288,0.0000865644,0.000000151967,,,,
9331,0.0000852763,0.000000155208,,,,
9374,0.0000839806,0.000000158397,,,,
9417,0.0000826776,0.000000161534,,,,
9460,0.0000813679,0.000000164614,,,,
9503,0.0000800519,0.000000167637,,,,
9546,0.0000787298,0.0000001706,,,,
9589,0.0000774023,0.000000173502,,,,
9632,0.0000760697,0.000000176339,,,,
9675,0.0000747324,0.00000017911,,,,
9718,0.0000733909,0.000000181812,,,,
9761,0.0000720456,0.000000184444,,,,
9804,0.000070697,0.000000187003,,,,
9847,0.0000693456,0.000000189486,,,,
9890,0.0000679917,0.000000191892,,,,
9933,0.0000666359,0.000000194218,,,,
9976,0.0000652787,0.000000196462,,,,
10019,0.0000639204,0.000000198622,,,,
10062,0.0000625617,0.000000200694,,,,
10105,0.0000612029,0.000000202677,,,,
10148,0.0000598446,0.000000204569,,,,
10191,0.0000584873,0.000000206367,,,,
10234,0.0000571315,0.000000208068,,,,
10277,0.0000557776,0.00000020967,,,,
10320,0.0000544262,0.000000211171,,,,
10363,0.0000530778,0.000000212568,,,,
10406,0.000051733,0.000000213858,,,,
10449,0.0000503922,0.00000021504,,,,
10492,0.000049056,0.000000216111,,,,
