E_keV,dNdE,unc,,,,
802,0.000868405,0.000000284232,,,,
808,0.000867362,0.000000279972,,,,
814,0.000866236,0.000000275678,,,,
820,0.000865024,0.000000271357,,,,
826,0.00086373,0.000000267011,,,,
832,0.000862353,0.000000262643,,,,
838,0.000860895,0.000000258258,,,,
844,0.000859356,0.000000253862,,,,
850,0.000857738,0.000000249458,,,,
856,0.000856041,0.000000245052,,,,
862,0.000854266,0.000000240648,,,,
868,0.000852415,0.000000236254,,,,
874,0.000850488,0.000000231874,,,,
880,0.000848486,0.000000227515,,,,
886,0.00084641,0.000000223185,,,,
892,0.000844251,0.00000021889,,,,
898,0.000841999,0.000000214639,,,,
904,0.000839655,0.00000021044,,,,
910,0.000837219,0.000000206301,,,,
916,0.00083469,0.000000202233,,,,
922,0.000832071,0.000000198246,,,,
928,0.000829361,0.000000194349,,,,
934,0.000826562,0.000000190555,,,,
940,0.000823674,0.000000186876,,,,
946,0.000820696,0.000000183323,,,,
952,0.00081763,0.000000179911,,,,
958,0.000814477,0.000000176652,,,,
964,0.000811238,0.000000173561,,,,
970,0.000807913,0.000000170652,,,,
976,0.000804501,0.00000016794,,,,
982,0.000801005,0.000000165439,,,,
988,0.000797425,0.000000163164,,,,
994,0.000793762,0.00000016113,,,,
1000,0.000790015,0.00000015935,,,,
1006,0.000786187,0.000000157837,,,,
1012,0.000782277,0.000000156603,,,,
1018,0.000778287,0.000000155683,,,,
1024,0.000774218,0.000000154986,,,,
1030,0.000770069,0.000000154707,,,,
1036,0.000765843,0.000000154694,,,,
1042,0.00076154,0.000000154995,,,,
1048,0.000757159,0.000000155609,,,,
1054,0.000752703,0.000000156535,,,,
1060,0.000748173,0.00000015777,,,,
1066,0.000743568,0.000000159306,,,,
1072,0.000738891,0.000000161137,,,,
1078,0.000734141,0.000000163253,,,,
1084,0.00072932,0.000000165644,,,,
1090,0.00072443,0.000000168297,,,,
1096,0.00071947,0.0000001712,,,,
1102,0.000714441,0.000000174341,,,,
1108,0.000709345,0.000000177704,,,,
1114,0.000704182,0.000000181278,,,,
1120,0.000698954,0.000000185047,,,,
1126,0.000693661,0.000000188998,,,,
1132,0.000688305,0.000000193118,,,,
1138,0.000682887,0.000000197395,,,,
1144,0.000677408,0.000000201815,,,,
1150,0.000671868,0.000000206365,,,,
1156,0.000666269,0.000000211036,,,,
1162,0.000660611,0.000000215816,,,,
1168,0.000654897,0.000000220694,,,,
1174,0.000649126,0.000000225659,,,,
1180,0.000643301,0.000000230704,,,,
1186,0.000637422,0.000000235817,,,,
1192,0.000631491,0.000000240992,,,,
1198,0.000625508,0.000000246218,,,,
1204,0.000619476,0.00000025149,,,,
1210,0.000613394,0.000000256799,,,,
1216,0.000607264,0.000000262138,,,,
1222,0.000601088,0.0000002675,,,,
1228,0.000594867,0.000000272879,,,,
1234,0.000588601,0.000000278269,,,,
1240,0.000582292,0.000000283664,,,,
1246,0.000575942,0.000000289058,,,,
1252,0.000569553,0.000000294446,,,,
1258,0.000563124,0.000000299822,,,,
1264,0.000556657,0.000000305182,,,,
1270,0.000550154,0.00000031052,,,,
1276,0.000543616,0.000000315832,,,,
1282,0.000537044,0.000000321113,,,,
1288,0.00053044,0.000000326358,,,,
1294,0.000523805,0.000000331564,,,,
1300,0.000517141,0.000000336725,,,,
1306,0.00051045,0.000000341839,,,,
1312,0.000503731,0.000000346901,,,,
1318,0.000496986,0.000000351905,,,,
1324,0.000490219,0.00000035685,,,,
1330,0.000483429,0.000000361731,,,,
1336,0.000476618,0.000000366544,,,,
1342,0.000469788,0.000000371286,,,,
1348,0.00046294,0.000000375952,,,,
1354,0.000456075,0.00000038054,,,,
1360,0.000449197,0.000000385045,,,,
1366,0.000442305,0.000000389464,,,,
1372,0.0004354,0.000000393794,,,,
1378,0.000428487,0.00000039803,,,,
1384,0.000421564,0.00000040217,,,,
1390,0.000414635,0.00000040621,,,,
1396,0.000407701,0.000000410146,,,,
1402,0.000400762,0.000000413976,,,,
1408,0.000393821,0.000000417695,,,,
1414,0.000386881,0.0000004213,,,,
1420,0.000379941,0.000000424789,,,,
1426,0.000373005,0.000000428158,,,,
1432,0.000366072,0.000000431402,,,,
1438,0.000359147,0.00000043452,,,,
1444,0.00035223,0.000000437506,,,,
1450,0.000345322,0.000000440359,,,,
1456,0.000338426,0.000000443075,,,,
1462,0.000331543,0.000000445651,,,,
1468,0.000324675,0.000000448083,,,,
1474,0.000317824,0.000000450367,,,,
1480,0.000310992,0.000000452502,,,,
1486,0.00030418,0.000000454482,,,,
1492,0.00029739,0.000000456305,,,,
1498,0.000290625,0.000000457967,,,,
1504,0.000283885,0.000000459465,,,,
1510,0.000277174,0.000000460796,,,,
1516,0.000270492,0.000000461957,,,,
1522,0.000263841,0.000000462944,,,,
1528,0.000257224,0.000000463753,,,,
1534,0.000250643,0.000000464381,,,,
1540,0.000244099,0.000000464825,,,,
1546,0.000237594,0.000000465081,,,,
1552,0.00023113,0.000000465147,,,,
